LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_NoAlley,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Norm,Condition2_Rare,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_CompShg,RoofMatl_Rare,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare,SalePrice,SalePrice_log1p
55.0,5687,1,2,5,6,1912,2000,0.0,3,2,3,2,1,3,210.0,1,0.0,570.0,780.0,5,0,936,780,0,1716,1.0,0.0,2,0,6,1,2,9,7,0,0,1980.0,0,0.0,0.0,0,0,0,0,184,0,0,0,0,0,0,3,2008,0,1.0,6.123233995736766e-17,1,0,2496.0,1926.0,184,184,3.0,3.0,0.0,0.5,1.5,0,1,0,0,96,8,0.0,0,1,-1,2.5,0.0,2.5,0,2,5,12480.0,12.48,14976.0,0.0,3900.0,8580,0.0,0.2692307692307692,0.3125,0.6875,0.07371794871794872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,135900,11.819681958463892
60.0,11409,1,2,5,4,1949,2008,0.0,3,3,3,3,1,2,292.0,1,0.0,476.0,768.0,4,1,1148,568,0,1716,0.0,0.0,1,1,3,1,3,8,5,1,4,1949.0,1,1.0,281.0,3,3,2,0,0,0,0,160,0,0,0,1,2009,1,0.49999999999999994,0.8660254037844387,1,0,2484.0,2008.0,160,160,1.5,1.0,1.0,0.5,2.6666666666666665,1,0,0,0,60,1,60.0,0,1,1,3.0,3.0,3.0,4,3,4,12420.0,12.42,9936.0,1405.0,3840.0,8580,281.0,0.3802083333333333,0.30917874396135264,0.6908212560386473,0.0644122383252818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,131000,11.782960235741939
80.0,16659,1,2,7,7,1977,1994,34.0,3,3,3,3,1,5,795.0,1,0.0,0.0,795.0,2,1,1468,795,0,2263,1.0,0.0,2,1,3,1,4,9,7,1,3,1977.0,3,2.0,539.0,3,3,2,0,250,0,0,0,0,0,0,3,2006,1,1.0,6.123233995736766e-17,1,0,3058.0,3058.0,250,250,3.5,3.0,1.0,1.1666666666666667,3.0,1,1,0,1,29,12,29.0,0,1,0,3.0,3.0,3.0,3,4,2,21406.0,21.406,21406.0,3773.0,5565.0,15841,269.5,1.0,0.25997383911052974,0.7400261608894703,0.08175277959450622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,235000,12.367345048436391
80.0,9600,1,2,6,5,1953,1953,238.0,3,3,3,3,1,6,1285.0,1,0.0,131.0,1416.0,3,1,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,7,2,4,1953.0,3,2.0,418.0,3,3,2,110,0,0,0,0,0,0,0,10,2009,1,-0.8660254037844386,0.5000000000000001,1,0,3060.0,2929.0,0,110,2.0,2.0,0.0,0.6666666666666666,2.3333333333333335,1,0,1,1,56,56,56.0,0,0,1,3.0,3.0,3.0,4,3,3,18360.0,18.36,15300.0,2508.0,8496.0,9864,209.0,0.9074858757062146,0.4627450980392157,0.5372549019607843,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,167000,12.025755079404917
37.0,7937,1,2,6,6,1984,1984,0.0,3,3,3,3,3,6,819.0,1,0.0,184.0,1003.0,3,1,1003,0,0,1003,1.0,0.0,1,0,3,1,3,6,7,0,0,1984.0,1,2.0,588.0,3,3,2,120,0,0,0,0,0,0,0,3,2006,1,1.0,6.123233995736766e-17,1,0,2006.0,1822.0,0,120,2.0,2.0,0.0,0.6666666666666666,2.0,0,0,1,0,22,22,22.0,0,0,0,3.0,3.0,3.0,0,3,3,12036.0,12.036,12036.0,3528.0,6018.0,6018,294.0,0.8165503489531406,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,142500,11.86710429621008
75.0,13710,1,2,5,5,1950,1950,0.0,3,3,3,3,1,4,420.0,1,0.0,490.0,910.0,3,1,910,648,0,1558,0.0,0.0,1,1,4,1,3,6,7,0,0,1950.0,1,1.0,282.0,3,3,2,289,0,0,0,0,0,0,0,6,2007,1,1.2246467991473532e-16,-1.0,1,0,2468.0,1978.0,0,289,1.5,1.0,1.0,0.375,1.5,0,0,1,0,57,57,57.0,0,0,0,3.0,3.0,3.0,0,3,3,12340.0,12.34,12340.0,1410.0,4550.0,7790,282.0,0.46153846153846156,0.3687196110210697,0.6312803889789304,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,152000,11.931642378754141
66.0,7399,1,2,7,5,1997,1998,1600.0,4,3,4,3,1,4,649.0,1,0.0,326.0,975.0,5,1,975,975,0,1950,0.0,0.0,2,1,3,1,4,7,7,1,3,1997.0,2,2.0,576.0,3,3,2,0,10,0,0,198,0,0,0,6,2007,1,1.2246467991473532e-16,-1.0,1,0,2925.0,2599.0,208,208,2.5,2.0,1.0,0.8333333333333334,2.3333333333333335,1,1,0,1,10,9,10.0,0,1,2,3.5,3.0,3.5,3,4,5,20475.0,20.475,14625.0,4032.0,6825.0,13650,288.0,0.6656410256410257,0.3333333333333333,0.6666666666666666,0.07111111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,239000,12.384223015005313
90.0,11700,1,2,6,6,1968,1968,365.0,4,3,3,3,1,5,384.0,3,175.0,143.0,702.0,4,1,1041,702,0,1743,0.0,1.0,1,2,3,1,3,7,7,1,4,1968.0,1,2.0,539.0,3,3,2,224,0,0,0,0,0,0,0,6,2007,1,1.2246467991473532e-16,-1.0,1,0,2445.0,2302.0,0,224,2.5,1.0,3.0,0.8333333333333334,2.3333333333333335,1,0,1,1,39,39,39.0,0,0,0,3.5,3.0,3.0,4,3,4,14670.0,14.67,14670.0,3234.0,4212.0,10458,269.5,0.7962962962962963,0.2871165644171779,0.7128834355828221,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,175000,12.07254696717504
80.0,14000,1,2,6,8,1950,2004,0.0,3,4,3,3,1,1,0.0,1,0.0,1092.0,1092.0,5,1,1152,0,0,1152,0.0,1.0,1,0,3,1,4,6,7,1,4,1950.0,1,1.0,300.0,3,3,2,0,36,0,0,0,0,0,0,8,2009,1,-0.8660254037844385,-0.5000000000000004,1,0,2244.0,1152.0,36,36,1.5,1.0,1.0,0.5,2.0,1,1,0,0,59,5,59.0,0,1,-2,3.5,3.0,3.0,4,4,5,13464.0,13.464,17952.0,1800.0,6552.0,6912,300.0,0.0,0.48663101604278075,0.5133689839572193,0.016042780748663103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158500,11.973516181427835
90.0,15750,1,2,5,5,1953,1953,56.0,3,3,3,3,2,4,841.0,1,0.0,324.0,1165.0,3,1,1336,0,0,1336,1.0,0.0,1,0,2,1,3,5,7,2,4,1953.0,1,1.0,375.0,3,3,2,0,0,0,0,0,0,0,0,6,2006,1,1.2246467991473532e-16,-1.0,1,0,2501.0,2177.0,0,0,2.0,2.0,0.0,1.0,2.5,1,0,0,1,53,53,53.0,0,0,0,3.0,3.0,3.0,4,3,3,12505.0,12.505,12505.0,1875.0,5825.0,6680,375.0,0.7218884120171674,0.4658136745301879,0.534186325469812,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157000,11.964007453736912
66.0,16226,1,2,8,5,1998,1999,0.0,4,3,4,3,1,6,281.0,1,0.0,747.0,1028.0,5,1,1210,1242,0,2452,0.0,0.0,2,1,4,1,4,9,7,1,3,1998.0,3,2.0,683.0,3,3,2,208,50,0,0,0,0,0,0,5,2007,1,0.49999999999999994,-0.8660254037844387,1,0,3480.0,2733.0,50,258,2.5,2.0,1.0,0.625,2.25,1,1,1,0,9,8,9.0,0,1,3,3.5,3.0,3.5,3,4,5,27840.0,27.84,17400.0,5464.0,8224.0,19616,341.5,0.2733463035019455,0.29540229885057473,0.7045977011494253,0.014367816091954023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,267000,12.495007682693725
118.0,13704,1,2,7,5,2001,2002,150.0,4,3,4,3,1,1,0.0,1,0.0,1541.0,1541.0,5,1,1541,0,0,1541,0.0,0.0,2,0,3,1,4,6,7,1,3,2001.0,2,3.0,843.0,3,3,2,468,81,0,0,0,0,0,0,1,2006,1,0.49999999999999994,0.8660254037844387,1,0,3082.0,1541.0,81,549,2.0,2.0,0.0,0.6666666666666666,2.0,1,1,1,1,5,4,5.0,0,1,2,3.5,3.0,3.5,3,4,5,21574.0,21.574,15410.0,5901.0,10787.0,10787,281.0,0.0,0.5,0.5,0.02628163530175211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,205000,12.230770136157428
70.0,9800,1,2,5,7,1972,1972,0.0,3,3,3,3,1,5,894.0,1,0.0,0.0,894.0,3,1,894,0,0,894,1.0,0.0,1,0,3,1,3,5,7,0,0,1975.0,1,2.0,552.0,3,3,2,256,0,0,0,0,0,0,0,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1788.0,1788.0,0,256,2.0,2.0,0.0,0.6666666666666666,1.6666666666666667,0,0,1,0,34,34,31.0,0,0,-2,3.0,3.0,3.0,0,3,3,8940.0,8.94,12516.0,2760.0,4470.0,4470,276.0,1.0,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,149900,11.917730355182513
87.0,18386,1,2,7,9,1880,2002,0.0,3,3,3,3,1,1,0.0,1,0.0,1470.0,1470.0,5,1,1675,1818,0,3493,0.0,0.0,3,0,3,1,4,10,7,1,5,2003.0,1,3.0,870.0,3,3,2,302,0,0,0,0,0,0,0,5,2008,1,0.49999999999999994,-0.8660254037844387,1,0,4963.0,3493.0,0,302,3.0,3.0,0.0,1.0,3.3333333333333335,1,0,1,0,128,6,5.0,0,1,-2,3.0,3.0,3.0,5,4,5,34741.0,34.741,44667.0,6090.0,10290.0,24451,290.0,0.0,0.29619181946403383,0.7038081805359662,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,295000,12.59473402514672
80.0,10386,1,2,8,5,2004,2005,246.0,4,3,4,3,1,6,1464.0,1,0.0,536.0,2000.0,5,1,2000,0,0,2000,1.0,0.0,2,0,3,1,4,8,7,0,0,2004.0,3,3.0,888.0,3,3,2,168,0,0,0,0,0,0,0,7,2007,1,-0.4999999999999997,-0.8660254037844388,1,0,4000.0,3464.0,0,168,3.0,3.0,0.0,1.0,2.6666666666666665,0,0,1,1,3,2,3.0,0,1,3,3.5,3.0,3.5,0,4,5,32000.0,32.0,20000.0,7104.0,16000.0,16000,296.0,0.732,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,305900,12.631016799175821
116.0,13474,1,2,7,5,1990,1991,246.0,4,3,4,3,1,5,700.0,1,0.0,0.0,700.0,4,1,1122,1121,0,2243,1.0,0.0,2,1,4,1,4,8,7,1,3,1990.0,2,3.0,746.0,3,3,2,127,44,224,0,0,0,0,0,6,2007,1,1.2246467991473532e-16,-1.0,1,0,2943.0,2943.0,268,395,3.5,3.0,1.0,0.875,2.0,1,1,1,1,17,16,17.0,0,1,2,3.5,3.0,3.5,3,4,4,20601.0,20.601,14715.0,5222.0,4900.0,15701,248.66666666666666,1.0,0.23785253143051308,0.7621474685694869,0.09106354060482501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,225000,12.323860125621126
60.0,7920,1,2,6,7,1920,1950,0.0,3,2,3,3,1,1,0.0,1,0.0,319.0,319.0,3,1,1035,371,0,1406,0.0,0.0,1,0,3,1,2,6,7,0,0,1980.0,0,0.0,0.0,0,0,0,0,144,0,0,0,0,0,0,3,2008,0,1.0,6.123233995736766e-17,1,0,1725.0,1406.0,144,144,1.0,1.0,0.0,0.3333333333333333,2.0,0,1,0,0,88,58,0.0,0,1,-1,2.5,0.0,3.0,0,2,3,10350.0,10.35,12075.0,0.0,1914.0,8436,0.0,0.0,0.18492753623188407,0.8150724637681159,0.08347826086956522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,89500,11.402005077384885
64.5,12342,1,2,4,5,1940,1950,0.0,3,3,3,3,1,4,262.0,1,0.0,599.0,861.0,5,1,861,0,0,861,0.0,0.0,1,0,1,1,3,4,7,0,0,1961.0,1,2.0,539.0,3,3,2,158,0,0,0,0,0,0,0,3,2009,1,1.0,6.123233995736766e-17,1,0,1722.0,1123.0,0,158,1.0,1.0,0.0,1.0,4.0,0,0,1,0,69,59,48.0,0,1,-1,3.0,3.0,3.0,0,3,5,6888.0,6.888,8610.0,2156.0,3444.0,3444,269.5,0.3042973286875726,0.5,0.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,82500,11.320565693461432
