LotFrontage,LotArea,Street,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,HasGarage,MoSold_sin,MoSold_cos,HasBasement,HasPool,TotalSF,TotalFinishedSF,TotalPorchSF,TotalOutdoorSF,TotalBath,TotalFullBath,TotalHalfBath,BathPerBedroom,RoomPerBedroom,HasFireplace,HasPorch,HasWoodDeck,HasMasVnr,HouseAge,RemodAge,GarageAge,IsNewHouse,IsRemodeled,QualityConditionGap,ExteriorScore,GarageScore,BasementScore,FireplaceScore,KitchenScore,HeatingScore,QualAreaInteraction,QualTotalSF,CondAreaInteraction,QualGarageInteraction,QualBasementInteraction,QualGrLivAreaInteraction,GarageAreaPerCar,FinishedBsmtRatio,BasementRatio,LivingAreaRatio,PorchRatio,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_NoAlley,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Norm,Condition2_Rare,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_CompShg,RoofMatl_Rare,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare
149.0,12589,1,2,6,5,2005,2005,0.0,4,3,4,3,1,1,0.0,1,0.0,742.0,742.0,5,1,742,742,0,1484,0.0,0.0,2,1,3,1,4,8,7,1,4,2005.0,3,2.0,390.0,3,3,2,36,24,0,0,0,0,0,0,6,2009,1,1.2246467991473532e-16,-1.0,1,0,2226.0,1484.0,24,60,2.5,2.0,1.0,0.8333333333333334,2.6666666666666665,1,1,1,0,4,4,4.0,0,0,1,3.5,3.0,3.5,4,4,5,13356.0,13.356,11130.0,2340.0,4452.0,8904,195.0,0.0,0.3333333333333333,0.6666666666666666,0.01078167115902965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
80.0,11600,1,2,5,5,1960,1960,361.0,3,3,3,3,1,3,443.0,1,0.0,662.0,1105.0,3,1,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,7,0,0,1960.0,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,1,2010,1,0.49999999999999994,0.8660254037844387,1,0,3379.0,2717.0,0,0,2.0,2.0,0.0,0.4,2.4,0,0,0,1,50,50,50.0,0,0,0,3.0,3.0,3.0,0,3,3,16895.0,16.895,16895.0,2400.0,5525.0,11370,240.0,0.40090497737556563,0.32701982835158333,0.6729801716484167,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
70.0,9286,1,1,5,7,1977,1989,0.0,3,3,4,4,3,5,196.0,1,0.0,1072.0,1268.0,3,1,1268,0,0,1268,0.0,0.0,1,1,3,1,4,5,7,0,0,1978.0,1,1.0,252.0,3,3,2,173,0,0,0,0,0,0,0,10,2009,1,-0.8660254037844386,0.5000000000000001,1,0,2536.0,1464.0,0,173,1.5,1.0,1.0,0.5,1.6666666666666667,0,0,1,0,32,20,31.0,0,1,-2,3.0,3.0,4.0,0,4,3,12680.0,12.68,17752.0,1260.0,6340.0,6340,252.0,0.15457413249211358,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
51.0,6120,1,2,5,7,1925,1950,0.0,3,3,3,3,1,3,489.0,1,0.0,279.0,768.0,3,0,1015,0,0,1015,0.0,0.0,1,0,3,1,3,6,6,0,0,1925.0,1,1.0,450.0,3,3,2,0,0,112,0,120,0,0,620,7,2006,1,-0.4999999999999997,-0.8660254037844388,1,0,1783.0,1504.0,232,232,1.0,1.0,0.0,0.3333333333333333,2.0,0,0,0,0,81,56,81.0,0,1,-2,3.0,3.0,3.0,0,3,3,8915.0,8.915,12481.0,2250.0,3840.0,5075,450.0,0.63671875,0.4307347167694896,0.5692652832305104,0.13011777902411667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
82.0,6270,1,2,5,6,1949,1950,0.0,3,3,3,3,1,4,284.0,1,0.0,717.0,1001.0,3,0,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,7,0,0,1949.0,1,3.0,871.0,3,3,2,0,0,0,0,0,0,0,0,8,2007,1,-0.8660254037844385,-0.5000000000000004,1,0,3003.0,2286.0,0,0,2.0,2.0,0.0,0.5,2.0,0,0,0,0,58,57,58.0,0,1,-1,3.0,3.0,3.0,0,3,3,15015.0,15.015,18018.0,4355.0,5005.0,10010,290.3333333333333,0.2837162837162837,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30.0,3000,1,2,6,5,2009,2009,76.0,4,3,4,3,3,6,294.0,1,0.0,318.0,612.0,5,1,612,612,0,1224,0.0,0.0,2,1,2,1,4,4,7,0,0,2009.0,2,2.0,528.0,3,3,2,0,234,0,0,0,0,0,0,6,2009,1,1.2246467991473532e-16,-1.0,1,0,1836.0,1518.0,234,234,2.5,2.0,1.0,1.25,2.0,0,1,0,1,0,0,0.0,1,0,1,3.5,3.0,3.5,0,4,5,11016.0,11.016,9180.0,3168.0,3672.0,7344,264.0,0.4803921568627451,0.3333333333333333,0.6666666666666666,0.12745098039215685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
21.0,2001,1,2,4,5,1970,1970,80.0,3,3,3,3,1,1,0.0,1,0.0,546.0,546.0,2,1,546,546,0,1092,0.0,0.0,1,1,3,1,3,6,7,0,0,1970.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,0,1,2007,1,0.49999999999999994,0.8660254037844387,1,0,1638.0,1092.0,0,0,1.5,1.0,1.0,0.5,2.0,0,0,0,1,37,37,37.0,0,0,-1,3.0,3.0,3.0,0,3,2,6552.0,6.552,8190.0,1144.0,2184.0,4368,286.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
50.0,9000,1,2,2,3,1949,1950,0.0,3,3,3,3,3,4,50.0,1,0.0,430.0,480.0,3,0,480,0,0,480,1.0,0.0,0,0,1,1,3,4,7,0,0,1958.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,10,2006,1,-0.8660254037844386,0.5000000000000001,1,0,960.0,530.0,0,0,1.0,1.0,0.0,1.0,4.0,0,0,0,0,57,56,48.0,0,1,-1,3.0,3.0,3.0,0,3,3,1920.0,1.92,2880.0,616.0,960.0,960,308.0,0.10416666666666667,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
64.5,17140,1,2,4,6,1956,1956,0.0,3,3,3,3,1,5,1059.0,1,0.0,75.0,1134.0,5,1,1229,0,0,1229,0.0,0.0,1,0,3,1,3,6,7,0,0,1956.0,2,1.0,284.0,3,3,2,0,0,0,0,0,0,0,0,4,2009,1,0.8660254037844387,-0.4999999999999998,1,0,2363.0,2288.0,0,0,1.0,1.0,0.0,0.3333333333333333,2.0,0,0,0,0,53,53,53.0,0,0,-2,3.0,3.0,3.0,0,3,5,9452.0,9.452,14178.0,1136.0,4536.0,4916,284.0,0.9338624338624338,0.4798984341938214,0.5201015658061786,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
103.0,13125,1,2,7,5,1991,1991,0.0,4,3,5,3,2,4,48.0,6,634.0,422.0,1104.0,5,1,912,1215,0,2127,1.0,0.0,2,1,4,1,4,8,7,1,3,1991.0,2,3.0,833.0,3,3,2,72,192,224,0,0,0,0,0,11,2007,1,-0.5000000000000004,0.8660254037844384,1,0,3231.0,2809.0,416,488,3.5,3.0,1.0,0.875,2.0,1,1,1,0,16,16,16.0,0,0,2,3.5,3.0,4.0,3,4,5,22617.0,22.617,16155.0,5831.0,7728.0,14889,277.6666666666667,0.6177536231884058,0.34168987929433614,0.6583101207056639,0.12875270813989476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
87.0,11029,1,2,6,8,1958,2002,0.0,5,3,4,3,1,5,528.0,4,411.0,245.0,1184.0,5,1,1414,0,0,1414,1.0,0.0,1,0,3,1,3,6,6,1,3,1990.0,1,2.0,601.0,3,3,2,0,51,0,0,190,0,0,0,5,2008,1,0.49999999999999994,-0.8660254037844387,1,0,2598.0,2353.0,241,241,2.0,2.0,0.0,0.6666666666666666,2.0,1,1,0,0,50,6,18.0,0,1,-2,4.0,3.0,3.5,3,3,5,15588.0,15.588,20784.0,3606.0,7104.0,8484,300.5,0.7930743243243243,0.45573518090839105,0.544264819091609,0.09276366435719785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
70.0,8462,1,2,6,5,1994,1994,105.0,4,4,4,4,1,6,814.0,1,0.0,114.0,928.0,5,1,936,785,0,1721,0.0,1.0,2,1,3,1,4,7,7,0,0,1994.0,2,2.0,471.0,3,3,2,300,87,0,0,0,0,0,0,7,2007,1,-0.4999999999999997,-0.8660254037844388,1,0,2649.0,2535.0,87,387,3.0,2.0,2.0,1.0,2.3333333333333335,0,1,1,1,13,13,13.0,0,0,1,4.0,3.0,4.0,0,4,5,15894.0,15.894,13245.0,2826.0,5568.0,10326,235.5,0.8771551724137931,0.3503208758021895,0.6496791241978105,0.03284258210645526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
67.0,8777,1,2,5,7,1900,2003,0.0,3,3,3,3,1,5,1084.0,1,0.0,188.0,1272.0,4,1,1272,928,0,2200,2.0,0.0,2,2,4,2,3,9,7,0,0,1980.0,0,0.0,0.0,0,0,0,0,70,0,0,0,0,0,0,9,2008,0,-1.0,-1.8369701987210297e-16,1,0,3472.0,3284.0,70,70,5.0,4.0,2.0,1.25,2.25,0,1,0,0,108,5,0.0,0,1,-2,3.0,0.0,3.0,0,3,4,17360.0,17.36,24304.0,0.0,6360.0,11000,0.0,0.8522012578616353,0.3663594470046083,0.6336405529953917,0.020161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65.0,10237,1,2,6,5,2005,2006,0.0,4,3,4,3,1,6,28.0,1,0.0,1288.0,1316.0,5,1,1316,0,0,1316,0.0,0.0,2,0,3,1,4,6,7,1,4,2005.0,3,2.0,397.0,3,3,2,100,0,0,23,0,0,0,0,10,2006,1,-0.8660254037844386,0.5000000000000001,1,0,2632.0,1344.0,23,123,2.0,2.0,0.0,0.6666666666666666,2.0,1,0,1,0,1,0,1.0,0,1,1,3.5,3.0,3.5,4,4,5,15792.0,15.792,13160.0,2382.0,7896.0,7896,198.5,0.02127659574468085,0.5,0.5,0.008738601823708206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50.0,8012,1,2,6,5,1993,1994,0.0,4,3,4,3,1,2,165.0,6,841.0,598.0,1604.0,5,1,1617,0,0,1617,1.0,0.0,2,0,2,1,4,5,7,1,2,1993.0,2,2.0,533.0,3,3,2,0,69,0,0,0,0,0,0,7,2008,1,-0.4999999999999997,-0.8660254037844388,1,0,3221.0,2623.0,69,69,3.0,3.0,0.0,1.5,2.5,1,1,0,0,15,14,15.0,0,1,1,3.5,3.0,3.5,2,4,5,19326.0,19.326,16105.0,3198.0,9624.0,9702,266.5,0.6271820448877805,0.49798199316982306,0.5020180068301769,0.021421918658801616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
79.0,10240,1,2,6,6,1980,1980,157.0,3,4,4,3,1,4,625.0,2,1061.0,0.0,1686.0,3,1,1686,0,0,1686,1.0,0.0,2,0,3,1,3,7,7,1,3,1980.0,1,2.0,612.0,3,3,2,384,131,0,0,0,0,0,0,5,2006,1,0.49999999999999994,-0.8660254037844387,1,0,3372.0,3372.0,131,515,3.0,3.0,0.0,1.0,2.3333333333333335,1,1,1,1,26,26,26.0,0,0,0,3.5,3.0,3.5,3,3,3,20232.0,20.232,20232.0,3672.0,10116.0,10116,306.0,1.0,0.5,0.5,0.03884934756820878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
80.0,15611,1,2,5,6,1977,1977,0.0,3,3,4,3,3,5,767.0,2,93.0,266.0,1126.0,3,1,1126,0,0,1126,0.0,1.0,2,0,3,1,5,6,7,0,0,1977.0,2,2.0,540.0,3,3,2,180,0,0,0,0,0,0,0,3,2008,1,1.0,6.123233995736766e-17,1,0,2252.0,1986.0,0,180,2.5,2.0,1.0,0.8333333333333334,2.0,0,0,1,0,31,31,31.0,0,0,-1,3.0,3.0,3.5,0,5,3,11260.0,11.26,13512.0,2700.0,5630.0,5630,270.0,0.7637655417406749,0.5,0.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
93.0,11999,1,2,8,5,2003,2004,340.0,4,3,4,3,1,1,0.0,1,0.0,1181.0,1181.0,5,1,1234,1140,0,2374,0.0,0.0,2,1,4,1,5,10,7,1,4,2003.0,3,3.0,656.0,3,3,2,104,100,0,0,0,0,0,0,5,2007,1,0.49999999999999994,-0.8660254037844387,1,0,3555.0,2374.0,100,204,2.5,2.0,1.0,0.625,2.5,1,1,1,1,4,3,4.0,0,1,3,3.5,3.0,3.5,4,5,5,28440.0,28.44,17775.0,5248.0,9448.0,18992,218.66666666666666,0.0,0.33220815752461325,0.6677918424753868,0.02812939521800281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
80.0,9900,1,2,7,5,1968,1968,342.0,3,3,3,3,1,4,552.0,1,0.0,280.0,832.0,4,1,1098,880,0,1978,0.0,0.0,2,1,4,1,3,9,7,1,4,1968.0,2,2.0,486.0,3,3,2,0,43,0,0,0,0,0,0,4,2008,1,0.8660254037844387,-0.4999999999999998,1,0,2810.0,2530.0,43,43,2.5,2.0,1.0,0.625,2.25,1,1,0,1,40,40,40.0,0,0,2,3.0,3.0,3.0,4,3,4,19670.0,19.67,14050.0,3402.0,5824.0,13846,243.0,0.6634615384615384,0.296085409252669,0.703914590747331,0.015302491103202847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
